file_path,label
D:\HD-Track2\HD-Track2\HD-Track2-dev\HD-Track2-dev-en\Silence or Termination\0009_0024.wav,0009
D:\HD-Track2\HD-Track2\HD-Track2-dev\HD-Track2-dev-en\Silence or Termination\0009_0033.wav,0009
D:\HD-Track2\HD-Track2\HD-Track2-dev\HD-Track2-dev-en\Silence or Termination\0009_0045.wav,0009
D:\HD-Track2\HD-Track2\HD-Track2-dev\HD-Track2-dev-en\Silence or Termination\0010_0001_add.wav,0010
D:\HD-Track2\HD-Track2\HD-Track2-dev\HD-Track2-dev-en\Silence or Termination\0010_0010.wav,0010
D:\HD-Track2\HD-Track2\HD-Track2-dev\HD-Track2-dev-en\Silence or Termination\0010_0012_add.wav,0010
D:\HD-Track2\HD-Track2\HD-Track2-dev\HD-Track2-dev-en\Silence or Termination\0010_0013_add.wav,0010
D:\HD-Track2\HD-Track2\HD-Track2-dev\HD-Track2-dev-en\Silence or Termination\0010_0016_add.wav,0010
D:\HD-Track2\HD-Track2\HD-Track2-dev\HD-Track2-dev-en\Silence or Termination\0010_0018_add.wav,0010
D:\HD-Track2\HD-Track2\HD-Track2-dev\HD-Track2-dev-en\Silence or Termination\0010_0033.wav,0010
D:\HD-Track2\HD-Track2\HD-Track2-dev\HD-Track2-dev-en\Silence or Termination\0010_0035.wav,0010
D:\HD-Track2\HD-Track2\HD-Track2-dev\HD-Track2-dev-en\Silence or Termination\0010_0041.wav,0010
D:\HD-Track2\HD-Track2\HD-Track2-dev\HD-Track2-dev-en\Silence or Termination\0010_0049.wav,0010
D:\HD-Track2\HD-Track2\HD-Track2-dev\HD-Track2-dev-en\Silence or Termination\clean_0001_0004_add.wav,clean
D:\HD-Track2\HD-Track2\HD-Track2-dev\HD-Track2-dev-en\Silence or Termination\clean_0001_0005_add.wav,clean
D:\HD-Track2\HD-Track2\HD-Track2-dev\HD-Track2-dev-en\Silence or Termination\clean_0001_0006.wav,clean
D:\HD-Track2\HD-Track2\HD-Track2-dev\HD-Track2-dev-en\Silence or Termination\clean_0001_0007_add.wav,clean
D:\HD-Track2\HD-Track2\HD-Track2-dev\HD-Track2-dev-en\Silence or Termination\clean_0001_0016_add.wav,clean
D:\HD-Track2\HD-Track2\HD-Track2-dev\HD-Track2-dev-en\Silence or Termination\clean_0001_0017.wav,clean
D:\HD-Track2\HD-Track2\HD-Track2-dev\HD-Track2-dev-en\Silence or Termination\clean_0001_0019_add.wav,clean
D:\HD-Track2\HD-Track2\HD-Track2-dev\HD-Track2-dev-en\Silence or Termination\clean_0001_0030.wav,clean
D:\HD-Track2\HD-Track2\HD-Track2-dev\HD-Track2-dev-en\Silence or Termination\clean_0001_0032.wav,clean
D:\HD-Track2\HD-Track2\HD-Track2-dev\HD-Track2-dev-en\Silence or Termination\clean_0001_0038.wav,clean
D:\HD-Track2\HD-Track2\HD-Track2-dev\HD-Track2-dev-en\Silence or Termination\clean_0002_0011.wav,clean
D:\HD-Track2\HD-Track2\HD-Track2-dev\HD-Track2-dev-en\Silence or Termination\clean_0002_0011_add.wav,clean
D:\HD-Track2\HD-Track2\HD-Track2-dev\HD-Track2-dev-en\Silence or Termination\clean_0002_0013_add.wav,clean
D:\HD-Track2\HD-Track2\HD-Track2-dev\HD-Track2-dev-en\Silence or Termination\clean_0002_0014.wav,clean
D:\HD-Track2\HD-Track2\HD-Track2-dev\HD-Track2-dev-en\Silence or Termination\clean_0002_0018_add.wav,clean
D:\HD-Track2\HD-Track2\HD-Track2-dev\HD-Track2-dev-en\Silence or Termination\clean_0002_0019.wav,clean
D:\HD-Track2\HD-Track2\HD-Track2-dev\HD-Track2-dev-en\Silence or Termination\clean_0002_0019_add.wav,clean
D:\HD-Track2\HD-Track2\HD-Track2-dev\HD-Track2-dev-en\Silence or Termination\clean_0002_0020_add.wav,clean
D:\HD-Track2\HD-Track2\HD-Track2-dev\HD-Track2-dev-en\Silence or Termination\clean_0002_0035.wav,clean
D:\HD-Track2\HD-Track2\HD-Track2-dev\HD-Track2-dev-en\Silence or Termination\clean_0002_0047.wav,clean
D:\HD-Track2\HD-Track2\HD-Track2-dev\HD-Track2-dev-en\Silence or Termination\clean_0003_0001_add.wav,clean
D:\HD-Track2\HD-Track2\HD-Track2-dev\HD-Track2-dev-en\Silence or Termination\clean_0003_0002_add.wav,clean
D:\HD-Track2\HD-Track2\HD-Track2-dev\HD-Track2-dev-en\Silence or Termination\clean_0003_0004_add.wav,clean
D:\HD-Track2\HD-Track2\HD-Track2-dev\HD-Track2-dev-en\Silence or Termination\clean_0003_0007_add.wav,clean
D:\HD-Track2\HD-Track2\HD-Track2-dev\HD-Track2-dev-en\Silence or Termination\clean_0003_0016_add.wav,clean
D:\HD-Track2\HD-Track2\HD-Track2-dev\HD-Track2-dev-en\Silence or Termination\clean_0003_0035.wav,clean
D:\HD-Track2\HD-Track2\HD-Track2-dev\HD-Track2-dev-en\Silence or Termination\clean_0003_0036.wav,clean
D:\HD-Track2\HD-Track2\HD-Track2-dev\HD-Track2-dev-en\Silence or Termination\clean_0003_0038.wav,clean
D:\HD-Track2\HD-Track2\HD-Track2-dev\HD-Track2-dev-en\Silence or Termination\clean_0003_0043.wav,clean
D:\HD-Track2\HD-Track2\HD-Track2-dev\HD-Track2-dev-en\Silence or Termination\clean_0003_0049.wav,clean
D:\HD-Track2\HD-Track2\HD-Track2-dev\HD-Track2-dev-en\Silence or Termination\clean_0004_0002_add.wav,clean
D:\HD-Track2\HD-Track2\HD-Track2-dev\HD-Track2-dev-en\Silence or Termination\clean_0004_0004_add.wav,clean
D:\HD-Track2\HD-Track2\HD-Track2-dev\HD-Track2-dev-en\Silence or Termination\clean_0004_0010_add.wav,clean
D:\HD-Track2\HD-Track2\HD-Track2-dev\HD-Track2-dev-en\Silence or Termination\clean_0004_0018_add.wav,clean
D:\HD-Track2\HD-Track2\HD-Track2-dev\HD-Track2-dev-en\Silence or Termination\clean_0004_0019_add.wav,clean
D:\HD-Track2\HD-Track2\HD-Track2-dev\HD-Track2-dev-en\Silence or Termination\clean_0004_0028.wav,clean
D:\HD-Track2\HD-Track2\HD-Track2-dev\HD-Track2-dev-en\Silence or Termination\clean_0004_0032.wav,clean
D:\HD-Track2\HD-Track2\HD-Track2-dev\HD-Track2-dev-en\Silence or Termination\clean_0004_0035.wav,clean
D:\HD-Track2\HD-Track2\HD-Track2-dev\HD-Track2-dev-en\Silence or Termination\clean_0004_0039.wav,clean
D:\HD-Track2\HD-Track2\HD-Track2-dev\HD-Track2-dev-en\Silence or Termination\clean_0004_0046.wav,clean
D:\HD-Track2\HD-Track2\HD-Track2-dev\HD-Track2-dev-en\Silence or Termination\clean_0005_0003_add.wav,clean
D:\HD-Track2\HD-Track2\HD-Track2-dev\HD-Track2-dev-en\Silence or Termination\clean_0005_0005_add.wav,clean
D:\HD-Track2\HD-Track2\HD-Track2-dev\HD-Track2-dev-en\Silence or Termination\clean_0005_0008_add.wav,clean
D:\HD-Track2\HD-Track2\HD-Track2-dev\HD-Track2-dev-en\Silence or Termination\clean_0005_0012.wav,clean
D:\HD-Track2\HD-Track2\HD-Track2-dev\HD-Track2-dev-en\Silence or Termination\clean_0005_0013_add.wav,clean
D:\HD-Track2\HD-Track2\HD-Track2-dev\HD-Track2-dev-en\Silence or Termination\clean_0005_0015.wav,clean
D:\HD-Track2\HD-Track2\HD-Track2-dev\HD-Track2-dev-en\Silence or Termination\clean_0005_0017_add.wav,clean
D:\HD-Track2\HD-Track2\HD-Track2-dev\HD-Track2-dev-en\Silence or Termination\clean_0005_0025.wav,clean
D:\HD-Track2\HD-Track2\HD-Track2-dev\HD-Track2-dev-en\Silence or Termination\clean_0005_0037.wav,clean
D:\HD-Track2\HD-Track2\HD-Track2-dev\HD-Track2-dev-en\Silence or Termination\clean_0005_0043.wav,clean
D:\HD-Track2\HD-Track2\HD-Track2-dev\HD-Track2-dev-en\Silence or Termination\clean_0006_0002.wav,clean
D:\HD-Track2\HD-Track2\HD-Track2-dev\HD-Track2-dev-en\Silence or Termination\clean_0006_0003_add.wav,clean
D:\HD-Track2\HD-Track2\HD-Track2-dev\HD-Track2-dev-en\Silence or Termination\clean_0006_0005_add.wav,clean
D:\HD-Track2\HD-Track2\HD-Track2-dev\HD-Track2-dev-en\Silence or Termination\clean_0006_0013_add.wav,clean
D:\HD-Track2\HD-Track2\HD-Track2-dev\HD-Track2-dev-en\Silence or Termination\clean_0006_0016_add.wav,clean
D:\HD-Track2\HD-Track2\HD-Track2-dev\HD-Track2-dev-en\Silence or Termination\clean_0006_0020.wav,clean
D:\HD-Track2\HD-Track2\HD-Track2-dev\HD-Track2-dev-en\Silence or Termination\clean_0006_0020_add.wav,clean
D:\HD-Track2\HD-Track2\HD-Track2-dev\HD-Track2-dev-en\Silence or Termination\clean_0006_0033.wav,clean
D:\HD-Track2\HD-Track2\HD-Track2-dev\HD-Track2-dev-en\Silence or Termination\clean_0006_0044.wav,clean
D:\HD-Track2\HD-Track2\HD-Track2-dev\HD-Track2-dev-en\Silence or Termination\clean_0006_0049.wav,clean
D:\HD-Track2\HD-Track2\HD-Track2-dev\HD-Track2-dev-en\Silence or Termination\clean_0007_0012_add.wav,clean
D:\HD-Track2\HD-Track2\HD-Track2-dev\HD-Track2-dev-en\Silence or Termination\clean_0007_0013_add.wav,clean
D:\HD-Track2\HD-Track2\HD-Track2-dev\HD-Track2-dev-en\Silence or Termination\clean_0007_0014.wav,clean
D:\HD-Track2\HD-Track2\HD-Track2-dev\HD-Track2-dev-en\Silence or Termination\clean_0007_0016_add.wav,clean
D:\HD-Track2\HD-Track2\HD-Track2-dev\HD-Track2-dev-en\Silence or Termination\clean_0007_0018_add.wav,clean
D:\HD-Track2\HD-Track2\HD-Track2-dev\HD-Track2-dev-en\Silence or Termination\clean_0007_0019_add.wav,clean
D:\HD-Track2\HD-Track2\HD-Track2-dev\HD-Track2-dev-en\Silence or Termination\clean_0007_0023.wav,clean
D:\HD-Track2\HD-Track2\HD-Track2-dev\HD-Track2-dev-en\Silence or Termination\clean_0007_0028.wav,clean
D:\HD-Track2\HD-Track2\HD-Track2-dev\HD-Track2-dev-en\Silence or Termination\clean_0007_0038.wav,clean
D:\HD-Track2\HD-Track2\HD-Track2-dev\HD-Track2-dev-en\Silence or Termination\clean_0007_0046.wav,clean
D:\HD-Track2\HD-Track2\HD-Track2-dev\HD-Track2-dev-en\Silence or Termination\clean_0008_0002.wav,clean
D:\HD-Track2\HD-Track2\HD-Track2-dev\HD-Track2-dev-en\Silence or Termination\clean_0008_0003_add.wav,clean
D:\HD-Track2\HD-Track2\HD-Track2-dev\HD-Track2-dev-en\Silence or Termination\clean_0008_0004.wav,clean
D:\HD-Track2\HD-Track2\HD-Track2-dev\HD-Track2-dev-en\Silence or Termination\clean_0008_0007_add.wav,clean
D:\HD-Track2\HD-Track2\HD-Track2-dev\HD-Track2-dev-en\Silence or Termination\clean_0008_0008_add.wav,clean
D:\HD-Track2\HD-Track2\HD-Track2-dev\HD-Track2-dev-en\Silence or Termination\clean_0008_0015_add.wav,clean
D:\HD-Track2\HD-Track2\HD-Track2-dev\HD-Track2-dev-en\Silence or Termination\clean_0008_0019_add.wav,clean
D:\HD-Track2\HD-Track2\HD-Track2-dev\HD-Track2-dev-en\Silence or Termination\clean_0008_0027.wav,clean
D:\HD-Track2\HD-Track2\HD-Track2-dev\HD-Track2-dev-en\Silence or Termination\clean_0008_0033.wav,clean
D:\HD-Track2\HD-Track2\HD-Track2-dev\HD-Track2-dev-en\Silence or Termination\clean_0008_0050.wav,clean
D:\HD-Track2\HD-Track2\HD-Track2-dev\HD-Track2-dev-en\Silence or Termination\clean_0009_0002_add.wav,clean
D:\HD-Track2\HD-Track2\HD-Track2-dev\HD-Track2-dev-en\Silence or Termination\clean_0009_0003.wav,clean
D:\HD-Track2\HD-Track2\HD-Track2-dev\HD-Track2-dev-en\Silence or Termination\clean_0009_0004_add.wav,clean
D:\HD-Track2\HD-Track2\HD-Track2-dev\HD-Track2-dev-en\Silence or Termination\clean_0009_0008_add.wav,clean
D:\HD-Track2\HD-Track2\HD-Track2-dev\HD-Track2-dev-en\Silence or Termination\clean_0009_0011.wav,clean
D:\HD-Track2\HD-Track2\HD-Track2-dev\HD-Track2-dev-en\Silence or Termination\clean_0009_0011_add.wav,clean
D:\HD-Track2\HD-Track2\HD-Track2-dev\HD-Track2-dev-en\Silence or Termination\clean_0009_0012_add.wav,clean
D:\HD-Track2\HD-Track2\HD-Track2-dev\HD-Track2-dev-en\Silence or Termination\clean_0009_0024.wav,clean
D:\HD-Track2\HD-Track2\HD-Track2-dev\HD-Track2-dev-en\Silence or Termination\clean_0009_0033.wav,clean
D:\HD-Track2\HD-Track2\HD-Track2-dev\HD-Track2-dev-en\Silence or Termination\clean_0009_0045.wav,clean
D:\HD-Track2\HD-Track2\HD-Track2-dev\HD-Track2-dev-en\Silence or Termination\clean_0010_0001_add.wav,clean
D:\HD-Track2\HD-Track2\HD-Track2-dev\HD-Track2-dev-en\Silence or Termination\clean_0010_0010.wav,clean
D:\HD-Track2\HD-Track2\HD-Track2-dev\HD-Track2-dev-en\Silence or Termination\clean_0010_0012_add.wav,clean
D:\HD-Track2\HD-Track2\HD-Track2-dev\HD-Track2-dev-en\Silence or Termination\clean_0010_0013_add.wav,clean
D:\HD-Track2\HD-Track2\HD-Track2-dev\HD-Track2-dev-en\Silence or Termination\clean_0010_0016_add.wav,clean
D:\HD-Track2\HD-Track2\HD-Track2-dev\HD-Track2-dev-en\Silence or Termination\clean_0010_0018_add.wav,clean
D:\HD-Track2\HD-Track2\HD-Track2-dev\HD-Track2-dev-en\Silence or Termination\clean_0010_0033.wav,clean
D:\HD-Track2\HD-Track2\HD-Track2-dev\HD-Track2-dev-en\Silence or Termination\clean_0010_0035.wav,clean
D:\HD-Track2\HD-Track2\HD-Track2-dev\HD-Track2-dev-en\Silence or Termination\clean_0010_0041.wav,clean
D:\HD-Track2\HD-Track2\HD-Track2-dev\HD-Track2-dev-en\Silence or Termination\clean_0010_0049.wav,clean
D:\HD-Track2\HD-Track2\HD-Track2-dev\HD-Track2-dev-en\Speech Directed at Others\0001_0004.wav,0001
D:\HD-Track2\HD-Track2\HD-Track2-dev\HD-Track2-dev-en\Speech Directed at Others\0001_0010.wav,0001
D:\HD-Track2\HD-Track2\HD-Track2-dev\HD-Track2-dev-en\Speech Directed at Others\0001_0011.wav,0001
D:\HD-Track2\HD-Track2\HD-Track2-dev\HD-Track2-dev-en\Speech Directed at Others\0001_0015.wav,0001
D:\HD-Track2\HD-Track2\HD-Track2-dev\HD-Track2-dev-en\Speech Directed at Others\0001_0017.wav,0001
D:\HD-Track2\HD-Track2\HD-Track2-dev\HD-Track2-dev-en\Speech Directed at Others\0001_0023.wav,0001
D:\HD-Track2\HD-Track2\HD-Track2-dev\HD-Track2-dev-en\Speech Directed at Others\0001_0025.wav,0001
D:\HD-Track2\HD-Track2\HD-Track2-dev\HD-Track2-dev-en\Speech Directed at Others\0001_0026.wav,0001
D:\HD-Track2\HD-Track2\HD-Track2-dev\HD-Track2-dev-en\Speech Directed at Others\0001_0028.wav,0001
D:\HD-Track2\HD-Track2\HD-Track2-dev\HD-Track2-dev-en\Speech Directed at Others\0001_0032.wav,0001
D:\HD-Track2\HD-Track2\HD-Track2-dev\HD-Track2-dev-en\Speech Directed at Others\0002_0002.wav,0002
D:\HD-Track2\HD-Track2\HD-Track2-dev\HD-Track2-dev-en\Speech Directed at Others\0002_0010.wav,0002
D:\HD-Track2\HD-Track2\HD-Track2-dev\HD-Track2-dev-en\Speech Directed at Others\0002_0012.wav,0002
D:\HD-Track2\HD-Track2\HD-Track2-dev\HD-Track2-dev-en\Speech Directed at Others\0002_0014.wav,0002
D:\HD-Track2\HD-Track2\HD-Track2-dev\HD-Track2-dev-en\Speech Directed at Others\0002_0018.wav,0002
D:\HD-Track2\HD-Track2\HD-Track2-dev\HD-Track2-dev-en\Speech Directed at Others\0002_0023.wav,0002
D:\HD-Track2\HD-Track2\HD-Track2-dev\HD-Track2-dev-en\Speech Directed at Others\0002_0025.wav,0002
D:\HD-Track2\HD-Track2\HD-Track2-dev\HD-Track2-dev-en\Speech Directed at Others\0002_0029.wav,0002
D:\HD-Track2\HD-Track2\HD-Track2-dev\HD-Track2-dev-en\Speech Directed at Others\0002_0033.wav,0002
D:\HD-Track2\HD-Track2\HD-Track2-dev\HD-Track2-dev-en\Speech Directed at Others\0002_0034.wav,0002
D:\HD-Track2\HD-Track2\HD-Track2-dev\HD-Track2-dev-en\Speech Directed at Others\0003_0012.wav,0003
D:\HD-Track2\HD-Track2\HD-Track2-dev\HD-Track2-dev-en\Speech Directed at Others\0003_0014.wav,0003
D:\HD-Track2\HD-Track2\HD-Track2-dev\HD-Track2-dev-en\Speech Directed at Others\0003_0018.wav,0003
D:\HD-Track2\HD-Track2\HD-Track2-dev\HD-Track2-dev-en\Speech Directed at Others\0003_0020.wav,0003
D:\HD-Track2\HD-Track2\HD-Track2-dev\HD-Track2-dev-en\Speech Directed at Others\0003_0022.wav,0003
D:\HD-Track2\HD-Track2\HD-Track2-dev\HD-Track2-dev-en\Speech Directed at Others\0003_0024.wav,0003
D:\HD-Track2\HD-Track2\HD-Track2-dev\HD-Track2-dev-en\Speech Directed at Others\0003_0025.wav,0003
D:\HD-Track2\HD-Track2\HD-Track2-dev\HD-Track2-dev-en\Speech Directed at Others\0003_0026.wav,0003
D:\HD-Track2\HD-Track2\HD-Track2-dev\HD-Track2-dev-en\Speech Directed at Others\0003_0030.wav,0003
D:\HD-Track2\HD-Track2\HD-Track2-dev\HD-Track2-dev-en\Speech Directed at Others\0003_0034.wav,0003
D:\HD-Track2\HD-Track2\HD-Track2-dev\HD-Track2-dev-en\Speech Directed at Others\0004_0002.wav,0004
D:\HD-Track2\HD-Track2\HD-Track2-dev\HD-Track2-dev-en\Speech Directed at Others\0004_0005.wav,0004
D:\HD-Track2\HD-Track2\HD-Track2-dev\HD-Track2-dev-en\Speech Directed at Others\0004_0009.wav,0004
D:\HD-Track2\HD-Track2\HD-Track2-dev\HD-Track2-dev-en\Speech Directed at Others\0004_0014.wav,0004
D:\HD-Track2\HD-Track2\HD-Track2-dev\HD-Track2-dev-en\Speech Directed at Others\0004_0016.wav,0004
D:\HD-Track2\HD-Track2\HD-Track2-dev\HD-Track2-dev-en\Speech Directed at Others\0004_0022.wav,0004
D:\HD-Track2\HD-Track2\HD-Track2-dev\HD-Track2-dev-en\Speech Directed at Others\0004_0025.wav,0004
D:\HD-Track2\HD-Track2\HD-Track2-dev\HD-Track2-dev-en\Speech Directed at Others\0004_0029.wav,0004
D:\HD-Track2\HD-Track2\HD-Track2-dev\HD-Track2-dev-en\Speech Directed at Others\0004_0032.wav,0004
D:\HD-Track2\HD-Track2\HD-Track2-dev\HD-Track2-dev-en\Speech Directed at Others\0004_0035.wav,0004
D:\HD-Track2\HD-Track2\HD-Track2-dev\HD-Track2-dev-en\Speech Directed at Others\0005_0003.wav,0005
D:\HD-Track2\HD-Track2\HD-Track2-dev\HD-Track2-dev-en\Speech Directed at Others\0005_0004.wav,0005
D:\HD-Track2\HD-Track2\HD-Track2-dev\HD-Track2-dev-en\Speech Directed at Others\0005_0006.wav,0005
D:\HD-Track2\HD-Track2\HD-Track2-dev\HD-Track2-dev-en\Speech Directed at Others\0005_0010.wav,0005
D:\HD-Track2\HD-Track2\HD-Track2-dev\HD-Track2-dev-en\Speech Directed at Others\0005_0012.wav,0005
D:\HD-Track2\HD-Track2\HD-Track2-dev\HD-Track2-dev-en\Speech Directed at Others\0005_0022.wav,0005
D:\HD-Track2\HD-Track2\HD-Track2-dev\HD-Track2-dev-en\Speech Directed at Others\0005_0024.wav,0005
D:\HD-Track2\HD-Track2\HD-Track2-dev\HD-Track2-dev-en\Speech Directed at Others\0005_0026.wav,0005
D:\HD-Track2\HD-Track2\HD-Track2-dev\HD-Track2-dev-en\Speech Directed at Others\0005_0030.wav,0005
D:\HD-Track2\HD-Track2\HD-Track2-dev\HD-Track2-dev-en\Speech Directed at Others\0005_0032.wav,0005
D:\HD-Track2\HD-Track2\HD-Track2-dev\HD-Track2-dev-en\Speech Directed at Others\0006_0005.wav,0006
D:\HD-Track2\HD-Track2\HD-Track2-dev\HD-Track2-dev-en\Speech Directed at Others\0006_0006.wav,0006
D:\HD-Track2\HD-Track2\HD-Track2-dev\HD-Track2-dev-en\Speech Directed at Others\0006_0007.wav,0006
D:\HD-Track2\HD-Track2\HD-Track2-dev\HD-Track2-dev-en\Speech Directed at Others\0006_0009.wav,0006
D:\HD-Track2\HD-Track2\HD-Track2-dev\HD-Track2-dev-en\Speech Directed at Others\0006_0013.wav,0006
D:\HD-Track2\HD-Track2\HD-Track2-dev\HD-Track2-dev-en\Speech Directed at Others\0006_0018.wav,0006
D:\HD-Track2\HD-Track2\HD-Track2-dev\HD-Track2-dev-en\Speech Directed at Others\0006_0023.wav,0006
D:\HD-Track2\HD-Track2\HD-Track2-dev\HD-Track2-dev-en\Speech Directed at Others\0006_0026.wav,0006
D:\HD-Track2\HD-Track2\HD-Track2-dev\HD-Track2-dev-en\Speech Directed at Others\0006_0029.wav,0006
D:\HD-Track2\HD-Track2\HD-Track2-dev\HD-Track2-dev-en\Speech Directed at Others\0006_0035.wav,0006
D:\HD-Track2\HD-Track2\HD-Track2-dev\HD-Track2-dev-en\Speech Directed at Others\0007_0001.wav,0007
D:\HD-Track2\HD-Track2\HD-Track2-dev\HD-Track2-dev-en\Speech Directed at Others\0007_0002.wav,0007
D:\HD-Track2\HD-Track2\HD-Track2-dev\HD-Track2-dev-en\Speech Directed at Others\0007_0004.wav,0007
D:\HD-Track2\HD-Track2\HD-Track2-dev\HD-Track2-dev-en\Speech Directed at Others\0007_0005.wav,0007
D:\HD-Track2\HD-Track2\HD-Track2-dev\HD-Track2-dev-en\Speech Directed at Others\0007_0008.wav,0007
D:\HD-Track2\HD-Track2\HD-Track2-dev\HD-Track2-dev-en\Speech Directed at Others\0007_0009.wav,0007
D:\HD-Track2\HD-Track2\HD-Track2-dev\HD-Track2-dev-en\Speech Directed at Others\0007_0024.wav,0007
D:\HD-Track2\HD-Track2\HD-Track2-dev\HD-Track2-dev-en\Speech Directed at Others\0007_0025.wav,0007
D:\HD-Track2\HD-Track2\HD-Track2-dev\HD-Track2-dev-en\Speech Directed at Others\0007_0028.wav,0007
D:\HD-Track2\HD-Track2\HD-Track2-dev\HD-Track2-dev-en\Speech Directed at Others\0007_0034.wav,0007
D:\HD-Track2\HD-Track2\HD-Track2-dev\HD-Track2-dev-en\Speech Directed at Others\0008_0003.wav,0008
D:\HD-Track2\HD-Track2\HD-Track2-dev\HD-Track2-dev-en\Speech Directed at Others\0008_0004.wav,0008
D:\HD-Track2\HD-Track2\HD-Track2-dev\HD-Track2-dev-en\Speech Directed at Others\0008_0005.wav,0008
D:\HD-Track2\HD-Track2\HD-Track2-dev\HD-Track2-dev-en\Speech Directed at Others\0008_0007.wav,0008
D:\HD-Track2\HD-Track2\HD-Track2-dev\HD-Track2-dev-en\Speech Directed at Others\0008_0015.wav,0008
D:\HD-Track2\HD-Track2\HD-Track2-dev\HD-Track2-dev-en\Speech Directed at Others\0008_0017.wav,0008
D:\HD-Track2\HD-Track2\HD-Track2-dev\HD-Track2-dev-en\Speech Directed at Others\0008_0022.wav,0008
D:\HD-Track2\HD-Track2\HD-Track2-dev\HD-Track2-dev-en\Speech Directed at Others\0008_0031.wav,0008
D:\HD-Track2\HD-Track2\HD-Track2-dev\HD-Track2-dev-en\Speech Directed at Others\0008_0034.wav,0008
D:\HD-Track2\HD-Track2\HD-Track2-dev\HD-Track2-dev-en\Speech Directed at Others\0008_0035.wav,0008
D:\HD-Track2\HD-Track2\HD-Track2-dev\HD-Track2-dev-en\Speech Directed at Others\0009_0001.wav,0009
D:\HD-Track2\HD-Track2\HD-Track2-dev\HD-Track2-dev-en\Speech Directed at Others\0009_0010.wav,0009
D:\HD-Track2\HD-Track2\HD-Track2-dev\HD-Track2-dev-en\Speech Directed at Others\0009_0015.wav,0009
D:\HD-Track2\HD-Track2\HD-Track2-dev\HD-Track2-dev-en\Speech Directed at Others\0009_0017.wav,0009
D:\HD-Track2\HD-Track2\HD-Track2-dev\HD-Track2-dev-en\Speech Directed at Others\0009_0020.wav,0009
D:\HD-Track2\HD-Track2\HD-Track2-dev\HD-Track2-dev-en\Speech Directed at Others\0009_0021.wav,0009
D:\HD-Track2\HD-Track2\HD-Track2-dev\HD-Track2-dev-en\Speech Directed at Others\0009_0025.wav,0009
D:\HD-Track2\HD-Track2\HD-Track2-dev\HD-Track2-dev-en\Speech Directed at Others\0009_0027.wav,0009
D:\HD-Track2\HD-Track2\HD-Track2-dev\HD-Track2-dev-en\Speech Directed at Others\0009_0028.wav,0009
D:\HD-Track2\HD-Track2\HD-Track2-dev\HD-Track2-dev-en\Speech Directed at Others\0009_0034.wav,0009
D:\HD-Track2\HD-Track2\HD-Track2-dev\HD-Track2-dev-en\Speech Directed at Others\0010_0004.wav,0010
D:\HD-Track2\HD-Track2\HD-Track2-dev\HD-Track2-dev-en\Speech Directed at Others\0010_0006.wav,0010
D:\HD-Track2\HD-Track2\HD-Track2-dev\HD-Track2-dev-en\Speech Directed at Others\0010_0007.wav,0010
D:\HD-Track2\HD-Track2\HD-Track2-dev\HD-Track2-dev-en\Speech Directed at Others\0010_0013.wav,0010
D:\HD-Track2\HD-Track2\HD-Track2-dev\HD-Track2-dev-en\Speech Directed at Others\0010_0014.wav,0010
D:\HD-Track2\HD-Track2\HD-Track2-dev\HD-Track2-dev-en\Speech Directed at Others\0010_0022.wav,0010
D:\HD-Track2\HD-Track2\HD-Track2-dev\HD-Track2-dev-en\Speech Directed at Others\0010_0028.wav,0010
D:\HD-Track2\HD-Track2\HD-Track2-dev\HD-Track2-dev-en\Speech Directed at Others\0010_0031.wav,0010
D:\HD-Track2\HD-Track2\HD-Track2-dev\HD-Track2-dev-en\Speech Directed at Others\0010_0032.wav,0010
D:\HD-Track2\HD-Track2\HD-Track2-dev\HD-Track2-dev-en\Speech Directed at Others\0010_0033.wav,0010
D:\HD-Track2\HD-Track2\HD-Track2-dev\HD-Track2-dev-en\Speech Directed at Others\clean_0001_0004.wav,clean
D:\HD-Track2\HD-Track2\HD-Track2-dev\HD-Track2-dev-en\Speech Directed at Others\clean_0001_0010.wav,clean
D:\HD-Track2\HD-Track2\HD-Track2-dev\HD-Track2-dev-en\Speech Directed at Others\clean_0001_0011.wav,clean
D:\HD-Track2\HD-Track2\HD-Track2-dev\HD-Track2-dev-en\Speech Directed at Others\clean_0001_0015.wav,clean
D:\HD-Track2\HD-Track2\HD-Track2-dev\HD-Track2-dev-en\Speech Directed at Others\clean_0001_0017.wav,clean
D:\HD-Track2\HD-Track2\HD-Track2-dev\HD-Track2-dev-en\Speech Directed at Others\clean_0001_0023.wav,clean
D:\HD-Track2\HD-Track2\HD-Track2-dev\HD-Track2-dev-en\Speech Directed at Others\clean_0001_0025.wav,clean
D:\HD-Track2\HD-Track2\HD-Track2-dev\HD-Track2-dev-en\Speech Directed at Others\clean_0001_0026.wav,clean
D:\HD-Track2\HD-Track2\HD-Track2-dev\HD-Track2-dev-en\Speech Directed at Others\clean_0001_0028.wav,clean
D:\HD-Track2\HD-Track2\HD-Track2-dev\HD-Track2-dev-en\Speech Directed at Others\clean_0001_0032.wav,clean
D:\HD-Track2\HD-Track2\HD-Track2-dev\HD-Track2-dev-en\Speech Directed at Others\clean_0002_0002.wav,clean
D:\HD-Track2\HD-Track2\HD-Track2-dev\HD-Track2-dev-en\Speech Directed at Others\clean_0002_0010.wav,clean
